Wine ID,Country,Rate,Price,State,Region,variety,Winery
63181,Australia,92,50,Victoria,Victoria,Chardonnay,Giaconda
63193,Australia,92,30,South Australia,Clare Valley,Riesling,Jim Barry
63202,Australia,91,105,South Australia,Barossa Valley,Cabernet Sauvignon,Branson Coach House
63246,Australia,88,20,South Australia,McLaren Vale,Shiraz,Marquee
63249,Australia,88,19,South Australia,South Australia,Sauvignon Blanc,Grant Burge
63252,Australia,88,21,Western Australia,Frankland River,Chardonnay,Frankland Estate
63318,Australia,86,12,Victoria,Victoria,Chardonnay,Marquee
63401,Australia,88,20,South Australia,Barossa,Shiraz,St Hallett
63414,Australia,88,22,Victoria,King Valley,Chardonnay,Nugan Family Estates
63422,Australia,91,40,South Australia,McLaren Vale,Shiraz,Coriole
63488,Australia,86,13,New South Wales,Hunter Valley,Cabernet Sauvignon,Hope Estate
63489,Australia,86,10,New South Wales,Hunter Valley,Chardonnay,Hope Estate
63551,Australia,83,15,South Australia,Coonawarra,Cabernet Sauvignon,Waca
63588,Australia,87,15,Western Australia,Great Southern,Chardonnay,Mermaid Ridge
63589,Australia,87,25,New South Wales,Orange,Sauvignon Blanc,Philip Shaw
63660,Australia,93,35,Victoria,Goulburn Valley,Cabernet Sauvignon,Tahbilk
63671,Australia,92,18,New South Wales,Hunter Valley,Chardonnay,Rosemount
63677,Australia,92,38,South Australia,McLaren Vale,Cabernet Sauvignon,Simon Hackett
63678,Australia,92,38,South Australia,McLaren Vale,Shiraz,Simon Hackett
63739,Australia,87,25,Victoria,Nagambie Lakes,Shiraz,Tahbilk
63782,Australia,90,27,South Australia,McLaren Vale,Shiraz,Fox Creek
63784,Australia,90,30,South Australia,Eden Valley,Riesling,Henschke
63794,Australia,90,29,South Australia,Adelaide Hills,Chardonnay,Shaw and Smith
63808,Australia,90,100,Victoria,Victoria,Pinot Noir,Giaconda
63843,Australia,91,25,South Australia,Clare Valley,Cabernet Sauvignon,Yalumba
63847,Australia,91,15,South Australia,Barossa Valley,Chardonnay,Simon Hackett
63851,Australia,91,36,Victoria,Yarra Valley,Pinot Noir,Yering Station
63852,Australia,90,11,South Australia,McLaren Vale,Chardonnay,Chateau Reynella
63856,Australia,90,18,South Australia,McLaren Vale,Cabernet Sauvignon,Simon Hackett
63857,Australia,90,24,South Australia,Coonawarra,Cabernet Sauvignon,Rosemount
63858,Australia,90,20,Victoria,Yarra Valley,Chardonnay,Yering Station
63863,Australia,90,25,South Australia,Barossa Valley,Shiraz,Kurtz Family
63874,Australia,85,13,South Australia,South Australia,Chardonnay,Wakefield Estate
63915,Australia,87,23,South Australia,McLaren Vale,Shiraz,Nugan Family Estates
63963,Australia,90,58,Victoria,Mornington Peninsula,Pinot Noir,Yabby Lake Vineyard
63984,Australia,90,27,South Australia,Adelaide Hills,Sauvignon Blanc,Henschke
64022,Australia,85,12,Australia Other,South Eastern Australia,Cabernet Sauvignon,Angus The Bull
64056,Australia,90,40,South Australia,Barossa Valley,Shiraz,Charles Cimicky
64061,Australia,89,28,South Australia,McLaren Vale,Shiraz,Longwood
64105,Australia,87,10,New South Wales,Hunter Valley,Shiraz,Hope Estate
64138,Australia,92,29,South Australia,Barossa,Shiraz,Glen Eldon
64204,Australia,85,18,South Australia,Barossa,Riesling,Schild Estate
64224,Australia,84,12,South Australia,McLaren Vale,Cabernet Sauvignon,Razor's Edge
64235,Australia,89,18,South Australia,McLaren Vale,Shiraz,Simon Hackett
64242,Australia,88,37,New South Wales,Hunter Valley,Chardonnay,Tyrrell's
64247,Australia,88,12,Australia Other,South Eastern Australia,Shiraz,Wyndham Estate
64248,Australia,88,30,Western Australia,Western Australia,Cabernet Sauvignon,Killerby
64249,Australia,88,7,Australia Other,South Eastern Australia,Chardonnay,Yellow Tail
64250,Australia,88,22,Victoria,Yarra Valley,Pinot Noir,Yering Station
64258,Australia,88,22,South Australia,Adelaide Hills,Chardonnay,Boutique Wines
64263,Australia,87,15,Victoria,King Valley,Cabernet Sauvignon,Boggy Creek
64275,Australia,87,32,South Australia,McLaren Vale,Shiraz,The Gate
64285,Australia,87,15,Western Australia,Great Southern,Shiraz,Mermaid Ridge
64292,Australia,92,55,South Australia,McLaren Vale,Shiraz,Tapestry
64294,Australia,92,37,South Australia,Barossa Valley,Shiraz,Ross Estate
64316,Australia,92,40,South Australia,Clare Valley,Shiraz,Kilikanoon
64356,Australia,84,13,South Australia,South Australia,Riesling,Jacob's Creek
64371,Australia,84,11,Australia Other,South Eastern Australia,Shiraz,Ozwell Vintners
64384,Australia,87,25,South Australia,Barossa Valley,Shiraz,Grant Burge
64399,Australia,87,17,New South Wales,Hunter Valley,Chardonnay,Rosemount
64403,Australia,87,10,South Australia,South Australia,Cabernet Sauvignon,Tatachilla
64409,Australia,87,17,South Australia,Limestone Coast,Shiraz,Greg Norman Estates
64429,Australia,86,9,Australia Other,South Eastern Australia,Shiraz,Ghost Gum
64430,Australia,86,18,Western Australia,Pemberton,Shiraz,Fonty's Pool
64452,Australia,91,50,South Australia,Barossa Valley,Shiraz,Murray Street
64455,Australia,91,38,South Australia,Langhorne Creek,Shiraz,Brothers in Arms
64464,Australia,91,19,Western Australia,Margaret River,Shiraz,Watershed
64501,Australia,87,13,New South Wales,Hunter Valley,Chardonnay,Heritage Road
64507,Australia,86,10,Australia Other,South Eastern Australia,Shiraz,McGuigan
64510,Australia,86,12,South Australia,South Australia,Chardonnay,Wolf Blass
64515,Australia,86,10,Australia Other,South Eastern Australia,Chardonnay,Rosemount
64522,Australia,86,28,Victoria,Bendigo,Shiraz,Passing Clouds
64523,Australia,86,12,South Australia,South Australia,Cabernet Sauvignon,Wolf Blass
64528,Australia,86,9,South Australia,South Australia,Chardonnay,Angove's
64531,Australia,84,8,South Australia,South Australia,Sauvignon Blanc,Oxford Landing
64534,Australia,84,10,Australia Other,South Eastern Australia,Shiraz,Bulletin Place
64558,Australia,84,14,Western Australia,Margaret River,Chardonnay,Cameron Hughes
64576,Australia,86,10,New South Wales,Hunter Valley,Chardonnay,Hope Estate
64585,Australia,86,30,South Australia,Barossa Valley,Shiraz,The Colonial Estate
64597,Australia,91,36,New South Wales,Hunter Valley,Shiraz,Meerea Park
64652,Australia,86,10,South Australia,South Australia,Cabernet Sauvignon,Checkered Cab
64656,Australia,86,12,Australia Other,South Eastern Australia,Sauvignon Blanc,De Bortoli
64682,Australia,85,14,Western Australia,Margaret River,Chardonnay,Abbey Vale
64683,Australia,85,8,Australia Other,South Eastern Australia,Chardonnay,Bulletin Place
64684,Australia,85,10,South Australia,South Australia,Chardonnay,Barossa Valley Estate
64694,Australia,85,7,Australia Other,South Eastern Australia,Shiraz,Yellow Tail
64701,Australia,84,7,Australia Other,South Eastern Australia,Cabernet Sauvignon,Alice White
64711,Australia,84,13,Australia Other,Australia,Sauvignon Blanc,De Bortoli
64736,Australia,83,9,Australia Other,South Eastern Australia,Shiraz,Tall Poppy
64806,Australia,85,22,South Australia,Lenswood,Chardonnay,Golding
64807,Australia,85,19,South Australia,Barossa,Shiraz,Grant Burge
64809,Australia,85,13,Australia Other,South Eastern Australia,Chardonnay,Four Sisters
64818,Australia,85,9,South Australia,South Australia,Chardonnay,Oxford Landing
64823,Australia,85,8,Australia Other,South Eastern Australia,Chardonnay,Hardys
64826,Australia,85,10,South Australia,Limestone Coast,Shiraz,Devil's Marbles
64828,Australia,85,10,New South Wales,Hunter Valley,Shiraz,Hope Estate
64832,Australia,84,12,South Australia,McLaren Vale,Chardonnay,Tatachilla
64834,Australia,83,7,Australia Other,South Eastern Australia,Chardonnay,Hardys
64836,Australia,83,12,Australia Other,South Eastern Australia,Cabernet Sauvignon,Wyndham Estate
64840,Australia,83,8,Australia Other,South Eastern Australia,Shiraz,Alice White
64842,Australia,83,8,Australia Other,South Eastern Australia,Cabernet Sauvignon,McPherson Wine Company
64843,Australia,82,11,South Australia,Barossa Valley,Chardonnay,David Wynn
64874,Australia,83,8,South Australia,South Australia,Cabernet Sauvignon,Oxford Landing
64902,Australia,90,35,Western Australia,Margaret River,Shiraz,Leeuwin Estate
64907,Australia,90,30,South Australia,Barossa Valley,Shiraz,Murray Street
64912,Australia,90,30,Western Australia,Margaret River,Shiraz,Vasse Felix
65057,Australia,90,74,South Australia,McLaren Vale,Shiraz,Nashwauk
65067,Australia,90,65,South Australia,Coonawarra,Shiraz,Penley Estate
65106,Australia,85,16,South Australia,Coonawarra,Shiraz,Wynns Coonawarra Estate
65161,Australia,82,9,Australia Other,South Eastern Australia,Chardonnay,St. Kilda
65181,Australia,82,12,Victoria,Victoria,Shiraz,Marquee
65198,Australia,90,30,South Australia,McLaren Vale,Shiraz,Shingleback
65207,Australia,90,32,Victoria,Heathcote,Shiraz,Eppalock Ridge
65213,Australia,90,65,South Australia,McLaren Vale,Shiraz,D'Arenberg
65257,Australia,84,11,Australia Other,South Eastern Australia,Chardonnay,Bout??que Wildflower
65260,Australia,84,12,Australia Other,South Eastern Australia,Chardonnay,Nugan Family Estates
65264,Australia,84,12,Australia Other,South Eastern Australia,Shiraz,McWilliam's Hanwood Estate
65267,Australia,84,11,Western Australia,Western Australia,Chardonnay,Four Emus
65278,Australia,84,8,Australia Other,South Eastern Australia,Sauvignon Blanc,Jindalee
65411,Australia,84,6,Australia Other,South Eastern Australia,Chardonnay,Kanga Reserve
65415,Australia,84,8,Australia Other,South Eastern Australia,Chardonnay,Jindalee
65420,Australia,84,12,Australia Other,South Eastern Australia,Shiraz,Penfolds
65486,Australia,94,89,Western Australia,Margaret River,Chardonnay,Leeuwin Estate
65508,Australia,89,25,Victoria,Yarra Valley,Pinot Noir,Coldstream Hills
65518,Australia,89,33,South Australia,McLaren Vale,Shiraz,Nashwauk
65565,Australia,83,14,South Australia,Currency Creek,Sauvignon Blanc,Currency Creek Estate
65568,Australia,83,7,Australia Other,South Eastern Australia,Chardonnay,Alice White
65642,Australia,89,58,South Australia,McLaren Vale,Shiraz,S.C. Pannell
65664,Australia,89,35,South Australia,McLaren Vale,Shiraz,The Gate
65667,Australia,88,41,Victoria,Yarra Valley,Pinot Noir,De Bortoli
65709,Australia,83,9,Australia Other,South Eastern Australia,Shiraz,Blue Tongue
65712,Australia,83,14,South Australia,South Australia,Shiraz,2 Up
65715,Australia,83,7,Australia Other,South Eastern Australia,Shiraz,Kalbarri
65728,Australia,82,7,Australia Other,South Eastern Australia,Shiraz,Alice White
65850,Australia,82,12,Australia Other,South Eastern Australia,Shiraz,Nugan Family Estates
65854,Australia,82,19,South Australia,Langhorne Creek,Shiraz,Gotham
65855,Australia,82,9,Australia Other,South Eastern Australia,Chardonnay,Ghost Gum
66076,Australia,91,35,South Australia,Adelaide Hills,Chardonnay,D'Arenberg
66086,Australia,91,35,South Australia,Adelaide Hills,Chardonnay,Shaw and Smith
66090,Australia,88,39,New South Wales,Hunter Valley,Shiraz,Meerea Park
66224,Australia,91,75,Western Australia,Margaret River,Chardonnay,Cullen
66242,Australia,88,20,South Australia,Barossa Valley,Shiraz,Sheep's Back
66384,Australia,90,19,Victoria,King Valley,Chardonnay,Nugan Family Estates
66579,Australia,87,17,Australia Other,South Eastern Australia,Shiraz,Rafferty's Rules
66634,Australia,90,21,Victoria,Yarra Valley,Chardonnay,Sticks
66748,Australia,87,15,Western Australia,Pemberton,Pinot Noir,Fonty's Pool
66938,Australia,89,45,Victoria,Yarra Valley,Chardonnay,De Bortoli
66942,Australia,89,30,Victoria,Yarra Valley,Chardonnay,Giant Steps
67117,Australia,88,15,South Australia,Barossa,Chardonnay,Elderton
67140,Australia,87,30,South Australia,Clare Valley,Shiraz,Koonowla
67544,Australia,85,12,Australia Other,South Eastern Australia,Chardonnay,Teal Lake
67698,Australia,85,12,Australia Other,South Eastern Australia,Shiraz,Teal Lake
67742,Australia,86,26,Tasmania,Tasmania,Pinot Noir,Frogmore Creek
67894,Australia,86,35,South Australia,Adelaide Hills,Pinot Noir,D'Arenberg
67913,Australia,86,18,Tasmania,Tasmania,Pinot Noir,42??S
68122,Australia,96,185,South Australia,South Australia,Shiraz,Penfolds
68123,Australia,95,70,South Australia,Barossa Valley,Shiraz,Penfolds
68250,Australia,93,90,South Australia,South Australia,Cabernet Sauvignon,Penfolds
68251,Australia,92,65,Australia Other,South Eastern Australia,Chardonnay,Penfolds
68277,Australia,90,19,South Australia,South Australia,Cabernet Sauvignon,Penfolds
68314,Australia,86,28,New South Wales,Hunter Valley,Chardonnay,Keith Tulloch
68455,Australia,86,20,South Australia,Coonawarra,Chardonnay,Penley Estate
68467,Australia,90,22,South Australia,Coonawarra,Shiraz,Penfolds
68481,Australia,89,19,Australia Other,Australia,Cabernet Sauvignon,Penfolds
68585,Australia,86,16,Western Australia,Margaret River,Chardonnay,Wildberry Estate
68614,Australia,88,18,South Australia,Eden Valley,Riesling,Penfolds
68944,Australia,84,15,South Australia,South Australia,Shiraz,Grant Burge
68954,Australia,84,20,Western Australia,Western Australia,Pinot Noir,West Cape Howe
68967,Australia,84,28,South Australia,Adelaide Hills,Pinot Noir,Alta
69043,Australia,85,18,South Australia,South Australia,Chardonnay,Chapel Hill
69123,Australia,90,29,South Australia,Clare Valley,Riesling,Grosset
69143,Australia,90,30,New South Wales,Orange,Chardonnay,Philip Shaw
69173,Australia,93,30,South Australia,Clare Valley,Riesling,Jim Barry
69239,Australia,91,18,South Australia,Barossa Valley,Shiraz,Jacob's Creek
69259,Australia,83,8,South Australia,South Australia,Shiraz,Cockatoo Ridge
69282,Australia,90,15,South Australia,South Australia,Riesling,Jacob's Creek
69303,Australia,92,125,Victoria,Nagambie Lakes,Shiraz,Tahbilk
69321,Australia,92,48,Victoria,Heathcote,Shiraz,Heathcote Estate
69366,Australia,90,38,South Australia,Padthaway,Chardonnay,Jacob's Creek
69381,Australia,88,16,South Australia,Barossa Valley,Chardonnay,Jacob's Creek
69395,Australia,83,27,Tasmania,Tasmania,Pinot Noir,Tamar Ridge
69431,Australia,89,22,Western Australia,Margaret River,Riesling,Leeuwin Estate
69448,Australia,89,19,South Australia,Eden Valley,Riesling,Penfolds
69466,Australia,91,57,South Australia,Clare Valley,Riesling,Pikes
69510,Australia,88,11,South Australia,Barossa Valley,Cabernet Sauvignon,Jacob's Creek
69519,Australia,87,10,South Australia,Barossa Valley,Chardonnay,Jacob's Creek
69545,Australia,82,14,Australia Other,South Eastern Australia,Shiraz,Terra Australis
69553,Australia,81,15,South Australia,South Australia,Shiraz,Patritti
69557,Australia,80,12,South Australia,South Australia,Shiraz,Red Knot
69721,Australia,89,15,South Australia,Barossa,Riesling,Schild Estate
69750,Australia,91,20,New South Wales,Hunter Valley,Shiraz,Allandale
69757,Australia,90,35,South Australia,Barossa Valley,Cabernet Sauvignon,Charles Melton
69773,Australia,90,16,South Australia,Clare Valley,Riesling,Mitchell
69792,Australia,83,8,Australia Other,South Eastern Australia,Chardonnay,Beelgara
69870,Australia,88,25,South Australia,Barossa,Riesling,Jacob's Creek
69998,Australia,88,15,Western Australia,Great Southern,Riesling,Plantagenet
70026,Australia,90,15,New South Wales,Hunter Valley,Chardonnay,Allandale
70043,Australia,90,17,New South Wales,Hunter Valley,Cabernet Sauvignon,Margan
70089,Australia,88,20,New South Wales,Orange,Sauvignon Blanc,Philip Shaw
70109,Australia,87,19,South Australia,Clare Valley,Riesling,Pikes
70113,Australia,90,72,South Australia,Barossa,Shiraz,Wolf Blass
70124,Australia,89,40,New South Wales,Hunter Valley,Chardonnay,Tyrrell's
70172,Australia,87,10,South Australia,Adelaide Hills,Riesling,Wagtail
70189,Australia,87,10,Victoria,Victoria,Riesling,Marquee
70207,Australia,89,25,New South Wales,Hunter Valley,Chardonnay,Rosemount
70229,Australia,89,15,New South Wales,Hunter Valley,Shiraz,Margan
70284,Australia,87,14,New South Wales,Orange,Cabernet Sauvignon,Climbing
70298,Australia,89,55,South Australia,Coonawarra,Shiraz,McWilliam's of Coonawarra
70310,Australia,88,20,Victoria,Mornington Peninsula,Pinot Noir,Marquee
70315,Australia,88,19,South Australia,Eden Valley,Riesling,Grant Burge
70379,Australia,87,11,South Australia,South Australia,Riesling,Yalumba
70383,Australia,88,59,Victoria,Nagambie Lakes,Shiraz,Tahbilk
70399,Australia,88,90,South Australia,McLaren Vale,Shiraz,Hardys
70405,Australia,88,15,South Australia,Coonawarra,Riesling,Wynns Coonawarra Estate
70449,Australia,86,10,Australia Other,Central Ranges,Shiraz,Rolling
70466,Australia,86,28,South Australia,Barossa,Riesling,Jacob's Creek
70502,Australia,86,20,Victoria,Grampians,Riesling,A.T. Richardson
70524,Australia,86,14,New South Wales,Orange,Chardonnay,Climbing
70566,Australia,86,16,South Australia,McLaren Vale,Riesling,D'Arenberg
70574,Australia,86,14,South Australia,Adelaide,Riesling,Wolf Blass
70585,Australia,85,10,Australia Other,Central Ranges,Chardonnay,Rolling
70625,Australia,85,40,New South Wales,Orange,Pinot Noir,Philip Shaw
70695,Australia,85,17,Western Australia,Western Australia,Riesling,West Cape Howe
70768,Australia,84,9,Australia Other,South Eastern Australia,Riesling,Jacob's Creek
70835,Australia,90,28,South Australia,South Australia,Chardonnay,Jacob's Creek
70895,Australia,89,36,Western Australia,Margaret River,Chardonnay,Leeuwin Estate
70919,Australia,89,20,South Australia,McLaren Vale,Cabernet Sauvignon,Hugh Hamilton
71031,Australia,89,24,Western Australia,Frankland River,Chardonnay,Frankland Estate
71044,Australia,81,7,Australia Other,South Eastern Australia,Riesling,Alice White
71088,Australia,88,15,South Australia,South Australia,Cabernet Sauvignon,Hill of Content
71089,Australia,88,15,Western Australia,Pemberton,Chardonnay,Fonty's Pool
71165,Australia,91,35,South Australia,Eden Valley,Riesling,Poonawatta Estate
71174,Australia,91,22,South Australia,McLaren Vale,Shiraz,Tapestry
